gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
YER003C	YER003C_mRNA	YER003C	NM_001178894.1	RefSeq_dna	DEPENDENT	-	-	-
YER163C	YER163C_mRNA	YER163C	NP_011090.3	RefSeq_peptide	DEPENDENT	-	-	-
YER163C	YER163C_mRNA	YER163C	NM_001179053.3	RefSeq_dna	DEPENDENT	-	-	-
YEL005C	YEL005C_mRNA	YEL005C	NP_010911.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL005C	YEL005C_mRNA	YEL005C	NM_001178820.3	RefSeq_dna	DEPENDENT	-	-	-
YER173W	YER173W_mRNA	YER173W	NP_011100.1	RefSeq_peptide	DEPENDENT	-	-	-
YER173W	YER173W_mRNA	YER173W	NM_001179063.1	RefSeq_dna	DEPENDENT	-	-	-
YEL065W	YEL065W_mRNA	YEL065W	NP_010849.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL065W	YEL065W_mRNA	YEL065W	NM_001178880.3	RefSeq_dna	DEPENDENT	-	-	-
YEL055C	YEL055C_mRNA	YEL055C	NP_010859.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL055C	YEL055C_mRNA	YEL055C	NM_001178870.1	RefSeq_dna	DEPENDENT	-	-	-
YER029C	YER029C_mRNA	YER029C	NP_010946.3	RefSeq_peptide	DEPENDENT	-	-	-
YER029C	YER029C_mRNA	YER029C	NM_001178920.3	RefSeq_dna	DEPENDENT	-	-	-
YER089C	YER089C_mRNA	YER089C	NP_011013.1	RefSeq_peptide	DEPENDENT	-	-	-
YER089C	YER089C_mRNA	YER089C	NM_001178980.1	RefSeq_dna	DEPENDENT	-	-	-
YER179W	YER179W_mRNA	YER179W	NP_011106.1	RefSeq_peptide	DEPENDENT	-	-	-
YER179W	YER179W_mRNA	YER179W	NM_001179069.1	RefSeq_dna	DEPENDENT	-	-	-
YEL011W	YEL011W_mRNA	YEL011W	NP_010905.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL011W	YEL011W_mRNA	YEL011W	NM_001178826.1	RefSeq_dna	DEPENDENT	-	-	-
YER166W	YER166W_mRNA	YER166W	NP_011093.3	RefSeq_peptide	DEPENDENT	-	-	-
YER166W	YER166W_mRNA	YER166W	NM_001179056.3	RefSeq_dna	DEPENDENT	-	-	-
YER061C	YER061C_mRNA	YER061C	NP_010983.2	RefSeq_peptide	DEPENDENT	-	-	-
YER061C	YER061C_mRNA	YER061C	NM_001178952.2	RefSeq_dna	DEPENDENT	-	-	-
YER082C	YER082C_mRNA	YER082C	NP_011005.1	RefSeq_peptide	DEPENDENT	-	-	-
YER082C	YER082C_mRNA	YER082C	NM_001178973.1	RefSeq_dna	DEPENDENT	-	-	-
YER118C	YER118C_mRNA	YER118C	NP_011043.1	RefSeq_peptide	DEPENDENT	-	-	-
YER118C	YER118C_mRNA	YER118C	NM_001179008.1	RefSeq_dna	DEPENDENT	-	-	-
YER152C	YER152C_mRNA	YER152C	NP_011079.3	RefSeq_peptide	DEPENDENT	-	-	-
YER152C	YER152C_mRNA	YER152C	NM_001179042.3	RefSeq_dna	DEPENDENT	-	-	-
YER107C	YER107C_mRNA	YER107C	NP_011033.3	RefSeq_peptide	DEPENDENT	-	-	-
YER107C	YER107C_mRNA	YER107C	NM_001178998.3	RefSeq_dna	DEPENDENT	-	-	-
YER020W	YER020W_mRNA	YER020W	NP_010937.3	RefSeq_peptide	DEPENDENT	-	-	-
YER020W	YER020W_mRNA	YER020W	NM_001178911.3	RefSeq_dna	DEPENDENT	-	-	-
YER125W	YER125W_mRNA	YER125W	NP_011051.3	RefSeq_peptide	DEPENDENT	-	-	-
YER125W	YER125W_mRNA	YER125W	NM_001179015.3	RefSeq_dna	DEPENDENT	-	-	-
YER122C	YER122C_mRNA	YER122C	NP_011048.1	RefSeq_peptide	DEPENDENT	-	-	-
YER122C	YER122C_mRNA	YER122C	NM_001179012.1	RefSeq_dna	DEPENDENT	-	-	-
YER038W-A	YER038W-A_mRNA	YER038W-A	NP_001288277.1	RefSeq_peptide	DEPENDENT	-	-	-
YER038W-A	YER038W-A_mRNA	YER038W-A	NM_001301348.1	RefSeq_dna	DEPENDENT	-	-	-
YER057C	YER057C_mRNA	YER057C	NP_010978.3	RefSeq_peptide	DEPENDENT	-	-	-
YER057C	YER057C_mRNA	YER057C	NM_001178948.3	RefSeq_dna	DEPENDENT	-	-	-
YEL033W	YEL033W_mRNA	YEL033W	NP_010881.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL033W	YEL033W_mRNA	YEL033W	NM_001178848.1	RefSeq_dna	DEPENDENT	-	-	-
YER006W	YER006W_mRNA	YER006W	NP_010921.1	RefSeq_peptide	DEPENDENT	-	-	-
YER006W	YER006W_mRNA	YER006W	NM_001178897.1	RefSeq_dna	DEPENDENT	-	-	-
YER007W	YER007W_mRNA	YER007W	NP_010922.1	RefSeq_peptide	DEPENDENT	-	-	-
YER007W	YER007W_mRNA	YER007W	NM_001178898.1	RefSeq_dna	DEPENDENT	-	-	-
YER078W-A	YER078W-A_mRNA	YER078W-A	NP_878068.3	RefSeq_peptide	DEPENDENT	-	-	-
YER078W-A	YER078W-A_mRNA	YER078W-A	NM_001184548.3	RefSeq_dna	DEPENDENT	-	-	-
YEL002C	YEL002C_mRNA	YEL002C	NP_010914.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL002C	YEL002C_mRNA	YEL002C	NM_001178817.3	RefSeq_dna	DEPENDENT	-	-	-
YEL064C	YEL064C_mRNA	YEL064C	NP_010850.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL064C	YEL064C_mRNA	YEL064C	NM_001178879.1	RefSeq_dna	DEPENDENT	-	-	-
YER103W	YER103W_mRNA	YER103W	NP_011029.3	RefSeq_peptide	DEPENDENT	-	-	-
YER103W	YER103W_mRNA	YER103W	NM_001178994.3	RefSeq_dna	DEPENDENT	-	-	-
YER007C-A	YER007C-A_mRNA	YER007C-A	NP_010923.3	RefSeq_peptide	DEPENDENT	-	-	-
YER007C-A	YER007C-A_mRNA	YER007C-A	NM_001180857.3	RefSeq_dna	DEPENDENT	-	-	-
YER093C-A	YER093C-A_mRNA	YER093C-A	NP_011019.1	RefSeq_peptide	DEPENDENT	-	-	-
YER093C-A	YER093C-A_mRNA	YER093C-A	NM_001180860.1	RefSeq_dna	DEPENDENT	-	-	-
YER120W	YER120W_mRNA	YER120W	NP_011046.3	RefSeq_peptide	DEPENDENT	-	-	-
YER120W	YER120W_mRNA	YER120W	NM_001179010.3	RefSeq_dna	DEPENDENT	-	-	-
YER033C	YER033C_mRNA	YER033C	NP_010950.1	RefSeq_peptide	DEPENDENT	-	-	-
YER033C	YER033C_mRNA	YER033C	NM_001178924.1	RefSeq_dna	DEPENDENT	-	-	-
YER054C	YER054C_mRNA	YER054C	NP_010974.1	RefSeq_peptide	DEPENDENT	-	-	-
YER054C	YER054C_mRNA	YER054C	NM_001178945.1	RefSeq_dna	DEPENDENT	-	-	-
YER164W	YER164W_mRNA	YER164W	NP_011091.1	RefSeq_peptide	DEPENDENT	-	-	-
YER164W	YER164W_mRNA	YER164W	NM_001179054.1	RefSeq_dna	DEPENDENT	-	-	-
YER139C	YER139C_mRNA	YER139C	NP_011066.3	RefSeq_peptide	DEPENDENT	-	-	-
YER139C	YER139C_mRNA	YER139C	NM_001179029.3	RefSeq_dna	DEPENDENT	-	-	-
YEL042W	YEL042W_mRNA	YEL042W	NP_010872.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL042W	YEL042W_mRNA	YEL042W	NM_001178857.1	RefSeq_dna	DEPENDENT	-	-	-
YER008C	YER008C_mRNA	YER008C	NP_010924.1	RefSeq_peptide	DEPENDENT	-	-	-
YER008C	YER008C_mRNA	YER008C	NM_001178899.1	RefSeq_dna	DEPENDENT	-	-	-
YER114C	YER114C_mRNA	YER114C	NP_011039.1	RefSeq_peptide	DEPENDENT	-	-	-
YER114C	YER114C_mRNA	YER114C	NM_001179004.1	RefSeq_dna	DEPENDENT	-	-	-
YER034W	YER034W_mRNA	YER034W	NP_010951.1	RefSeq_peptide	DEPENDENT	-	-	-
YER034W	YER034W_mRNA	YER034W	NM_001178925.1	RefSeq_dna	DEPENDENT	-	-	-
YER014W	YER014W_mRNA	YER014W	NP_010930.1	RefSeq_peptide	DEPENDENT	-	-	-
YER014W	YER014W_mRNA	YER014W	NM_001178905.1	RefSeq_dna	DEPENDENT	-	-	-
YER143W	YER143W_mRNA	YER143W	NP_011070.3	RefSeq_peptide	DEPENDENT	-	-	-
YER143W	YER143W_mRNA	YER143W	NM_001179033.3	RefSeq_dna	DEPENDENT	-	-	-
YER053C-A	YER053C-A_mRNA	YER053C-A	NP_061492.1	RefSeq_peptide	DEPENDENT	-	-	-
YER053C-A	YER053C-A_mRNA	YER053C-A	NM_001184444.1	RefSeq_dna	DEPENDENT	-	-	-
YER028C	YER028C_mRNA	YER028C	NP_010945.1	RefSeq_peptide	DEPENDENT	-	-	-
YER028C	YER028C_mRNA	YER028C	NM_001178919.1	RefSeq_dna	DEPENDENT	-	-	-
YER048C	YER048C_mRNA	YER048C	NP_010967.3	RefSeq_peptide	DEPENDENT	-	-	-
YER048C	YER048C_mRNA	YER048C	NM_001178939.3	RefSeq_dna	DEPENDENT	-	-	-
YER044C	YER044C_mRNA	YER044C	NP_010962.1	RefSeq_peptide	DEPENDENT	-	-	-
YER044C	YER044C_mRNA	YER044C	NM_001178935.1	RefSeq_dna	DEPENDENT	-	-	-
YEL039C	YEL039C_mRNA	YEL039C	NP_010875.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL039C	YEL039C_mRNA	YEL039C	NM_001178854.1	RefSeq_dna	DEPENDENT	-	-	-
YER053C	YER053C_mRNA	YER053C	NP_010973.3	RefSeq_peptide	DEPENDENT	-	-	-
YER053C	YER053C_mRNA	YER053C	NM_001178944.3	RefSeq_dna	DEPENDENT	-	-	-
YER155C	YER155C_mRNA	YER155C	NP_011082.3	RefSeq_peptide	DEPENDENT	-	-	-
YER155C	YER155C_mRNA	YER155C	NM_001179045.3	RefSeq_dna	DEPENDENT	-	-	-
YER050C	YER050C_mRNA	YER050C	NP_010970.4	RefSeq_peptide	DEPENDENT	-	-	-
YER050C	YER050C_mRNA	YER050C	NM_001178941.3	RefSeq_dna	DEPENDENT	-	-	-
YER031C	YER031C_mRNA	YER031C	NP_010948.1	RefSeq_peptide	DEPENDENT	-	-	-
YER031C	YER031C_mRNA	YER031C	NM_001178922.1	RefSeq_dna	DEPENDENT	-	-	-
YER037W	YER037W_mRNA	YER037W	NP_010954.1	RefSeq_peptide	DEPENDENT	-	-	-
YER037W	YER037W_mRNA	YER037W	NM_001178928.1	RefSeq_dna	DEPENDENT	-	-	-
YEL049W	YEL049W_mRNA	YEL049W	NP_010865.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL049W	YEL049W_mRNA	YEL049W	NM_001178864.1	RefSeq_dna	DEPENDENT	-	-	-
YEL006W	YEL006W_mRNA	YEL006W	NP_010910.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL006W	YEL006W_mRNA	YEL006W	NM_001178821.1	RefSeq_dna	DEPENDENT	-	-	-
YER100W	YER100W_mRNA	YER100W	NP_011026.3	RefSeq_peptide	DEPENDENT	-	-	-
YER100W	YER100W_mRNA	YER100W	NM_001178991.3	RefSeq_dna	DEPENDENT	-	-	-
YER015W	YER015W_mRNA	YER015W	NP_010931.3	RefSeq_peptide	DEPENDENT	-	-	-
YER015W	YER015W_mRNA	YER015W	NM_001178906.3	RefSeq_dna	DEPENDENT	-	-	-
YER129W	YER129W_mRNA	YER129W	NP_011055.3	RefSeq_peptide	DEPENDENT	-	-	-
YER129W	YER129W_mRNA	YER129W	NM_001179019.3	RefSeq_dna	DEPENDENT	-	-	-
YEL072W	YEL072W_mRNA	YEL072W	NP_010842.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL072W	YEL072W_mRNA	YEL072W	NM_001178887.1	RefSeq_dna	DEPENDENT	-	-	-
YEL075C	YEL075C_mRNA	YEL075C	NP_010839.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL075C	YEL075C_mRNA	YEL075C	NM_001178890.1	RefSeq_dna	DEPENDENT	-	-	-
YER048W-A	YER048W-A_mRNA	YER048W-A	NP_010968.1	RefSeq_peptide	DEPENDENT	-	-	-
YER048W-A	YER048W-A_mRNA	YER048W-A	NM_001184330.1	RefSeq_dna	DEPENDENT	-	-	-
YER051W	YER051W_mRNA	YER051W	NP_010971.1	RefSeq_peptide	DEPENDENT	-	-	-
YER051W	YER051W_mRNA	YER051W	NM_001178942.1	RefSeq_dna	DEPENDENT	-	-	-
YER171W	YER171W_mRNA	YER171W	NP_011098.3	RefSeq_peptide	DEPENDENT	-	-	-
YER171W	YER171W_mRNA	YER171W	NM_001179061.3	RefSeq_dna	DEPENDENT	-	-	-
YER078C	YER078C_mRNA	YER078C	NP_011001.1	RefSeq_peptide	DEPENDENT	-	-	-
YER078C	YER078C_mRNA	YER078C	NM_001178969.1	RefSeq_dna	DEPENDENT	-	-	-
YER169W	YER169W_mRNA	YER169W	NP_011096.1	RefSeq_peptide	DEPENDENT	-	-	-
YER169W	YER169W_mRNA	YER169W	NM_001179059.1	RefSeq_dna	DEPENDENT	-	-	-
YEL003W	YEL003W_mRNA	YEL003W	NP_010913.2	RefSeq_peptide	DEPENDENT	-	-	-
YEL003W	YEL003W_mRNA	YEL003W	NM_001178818.1	RefSeq_dna	DEPENDENT	-	-	-
YEL017C-A	YEL017C-A_mRNA	YEL017C-A	NP_010898.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL017C-A	YEL017C-A_mRNA	YEL017C-A	NM_001180029.1	RefSeq_dna	DEPENDENT	-	-	-
YER133W	YER133W_mRNA	YER133W	NP_011059.3	RefSeq_peptide	DEPENDENT	-	-	-
YER133W	YER133W_mRNA	YER133W	NM_001179023.3	RefSeq_dna	DEPENDENT	-	-	-
YER060W	YER060W_mRNA	YER060W	NP_010981.3	RefSeq_peptide	DEPENDENT	-	-	-
YER060W	YER060W_mRNA	YER060W	NM_001178951.3	RefSeq_dna	DEPENDENT	-	-	-
YER186C	YER186C_mRNA	YER186C	NP_011113.3	RefSeq_peptide	DEPENDENT	-	-	-
YER186C	YER186C_mRNA	YER186C	NM_001179076.3	RefSeq_dna	DEPENDENT	-	-	-
YER022W	YER022W_mRNA	YER022W	NP_010939.1	RefSeq_peptide	DEPENDENT	-	-	-
YER022W	YER022W_mRNA	YER022W	NM_001178913.1	RefSeq_dna	DEPENDENT	-	-	-
YER157W	YER157W_mRNA	YER157W	NP_011084.1	RefSeq_peptide	DEPENDENT	-	-	-
YER157W	YER157W_mRNA	YER157W	NM_001179047.1	RefSeq_dna	DEPENDENT	-	-	-
YER014C-A	YER014C-A_mRNA	YER014C-A	NP_076437.1	RefSeq_peptide	DEPENDENT	-	-	-
YER014C-A	YER014C-A_mRNA	YER014C-A	NM_001184456.1	RefSeq_dna	DEPENDENT	-	-	-
YEL076C-A	YEL076C-A_mRNA	YEL076C-A	NP_010836.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL076C-A	YEL076C-A_mRNA	YEL076C-A	NP_013569.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL076C-A	YEL076C-A_mRNA	YEL076C-A	NM_001180855.1	RefSeq_dna	DEPENDENT	-	-	-
YEL076C-A	YEL076C-A_mRNA	YEL076C-A	NM_001182352.1	RefSeq_dna	DEPENDENT	-	-	-
YEL038W	YEL038W_mRNA	YEL038W	NP_010876.2	RefSeq_peptide	DEPENDENT	-	-	-
YEL038W	YEL038W_mRNA	YEL038W	NM_001178853.1	RefSeq_dna	DEPENDENT	-	-	-
YER066W	YER066W_mRNA	YER066W	NP_010988.1	RefSeq_peptide	DEPENDENT	-	-	-
YER066W	YER066W_mRNA	YER066W	NM_001178957.1	RefSeq_dna	DEPENDENT	-	-	-
YER098W	YER098W_mRNA	YER098W	NP_011024.1	RefSeq_peptide	DEPENDENT	-	-	-
YER098W	YER098W_mRNA	YER098W	NM_001178989.1	RefSeq_dna	DEPENDENT	-	-	-
YEL035C	YEL035C_mRNA	YEL035C	NP_010879.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL035C	YEL035C_mRNA	YEL035C	NM_001178850.1	RefSeq_dna	DEPENDENT	-	-	-
YER063W	YER063W_mRNA	YER063W	NP_010985.1	RefSeq_peptide	DEPENDENT	-	-	-
YER063W	YER063W_mRNA	YER063W	NM_001178954.1	RefSeq_dna	DEPENDENT	-	-	-
YER127W	YER127W_mRNA	YER127W	NP_011053.1	RefSeq_peptide	DEPENDENT	-	-	-
YER127W	YER127W_mRNA	YER127W	NM_001179017.1	RefSeq_dna	DEPENDENT	-	-	-
YER154W	YER154W_mRNA	YER154W	NP_011081.1	RefSeq_peptide	DEPENDENT	-	-	-
YER154W	YER154W_mRNA	YER154W	NM_001179044.1	RefSeq_dna	DEPENDENT	-	-	-
YER032W	YER032W_mRNA	YER032W	NP_010949.4	RefSeq_peptide	DEPENDENT	-	-	-
YER032W	YER032W_mRNA	YER032W	NM_001178923.3	RefSeq_dna	DEPENDENT	-	-	-
YER180C-A	YER180C-A_mRNA	YER180C-A	NP_796378.3	RefSeq_peptide	DEPENDENT	-	-	-
YER180C-A	YER180C-A_mRNA	YER180C-A	NM_001184517.3	RefSeq_dna	DEPENDENT	-	-	-
YEL071W	YEL071W_mRNA	YEL071W	NP_010843.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL071W	YEL071W_mRNA	YEL071W	NM_001178886.1	RefSeq_dna	DEPENDENT	-	-	-
YEL057C	YEL057C_mRNA	YEL057C	NP_010857.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL057C	YEL057C_mRNA	YEL057C	NM_001178872.1	RefSeq_dna	DEPENDENT	-	-	-
YEL069C	YEL069C_mRNA	YEL069C	NP_010845.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL069C	YEL069C_mRNA	YEL069C	NM_001178884.1	RefSeq_dna	DEPENDENT	-	-	-
YEL043W	YEL043W_mRNA	YEL043W	NP_010871.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL043W	YEL043W_mRNA	YEL043W	NM_001178858.3	RefSeq_dna	DEPENDENT	-	-	-
YER096W	YER096W_mRNA	YER096W	NP_011022.1	RefSeq_peptide	DEPENDENT	-	-	-
YER096W	YER096W_mRNA	YER096W	NM_001178987.1	RefSeq_dna	DEPENDENT	-	-	-
YER017C	YER017C_mRNA	YER017C	NP_010933.1	RefSeq_peptide	DEPENDENT	-	-	-
YER017C	YER017C_mRNA	YER017C	NM_001178908.1	RefSeq_dna	DEPENDENT	-	-	-
YEL019C	YEL019C_mRNA	YEL019C	NP_010896.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL019C	YEL019C_mRNA	YEL019C	NM_001178834.3	RefSeq_dna	DEPENDENT	-	-	-
YER009W	YER009W_mRNA	YER009W	NP_010925.1	RefSeq_peptide	DEPENDENT	-	-	-
YER009W	YER009W_mRNA	YER009W	NM_001178900.1	RefSeq_dna	DEPENDENT	-	-	-
YER104W	YER104W_mRNA	YER104W	NP_011030.3	RefSeq_peptide	DEPENDENT	-	-	-
YER104W	YER104W_mRNA	YER104W	NM_001178995.3	RefSeq_dna	DEPENDENT	-	-	-
YER067W	YER067W_mRNA	YER067W	NP_010990.1	RefSeq_peptide	DEPENDENT	-	-	-
YER067W	YER067W_mRNA	YER067W	NM_001178958.1	RefSeq_dna	DEPENDENT	-	-	-
YER044C-A	YER044C-A_mRNA	YER044C-A	NP_010963.1	RefSeq_peptide	DEPENDENT	-	-	-
YER044C-A	YER044C-A_mRNA	YER044C-A	NM_001180023.1	RefSeq_dna	DEPENDENT	-	-	-
YER101C	YER101C_mRNA	YER101C	NP_011027.1	RefSeq_peptide	DEPENDENT	-	-	-
YER101C	YER101C_mRNA	YER101C	NM_001178992.1	RefSeq_dna	DEPENDENT	-	-	-
YER121W	YER121W_mRNA	YER121W	NP_011047.3	RefSeq_peptide	DEPENDENT	-	-	-
YER121W	YER121W_mRNA	YER121W	NM_001179011.3	RefSeq_dna	DEPENDENT	-	-	-
YER019C-A	YER019C-A_mRNA	YER019C-A	NP_010936.1	RefSeq_peptide	DEPENDENT	-	-	-
YER019C-A	YER019C-A_mRNA	YER019C-A	NM_001180031.1	RefSeq_dna	DEPENDENT	-	-	-
YEL050C	YEL050C_mRNA	YEL050C	NP_010864.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL050C	YEL050C_mRNA	YEL050C	NM_001178865.3	RefSeq_dna	DEPENDENT	-	-	-
YER062C	YER062C_mRNA	YER062C	NP_010984.3	RefSeq_peptide	DEPENDENT	-	-	-
YER062C	YER062C_mRNA	YER062C	NM_001178953.3	RefSeq_dna	DEPENDENT	-	-	-
YER016W	YER016W_mRNA	YER016W	NP_010932.1	RefSeq_peptide	DEPENDENT	-	-	-
YER016W	YER016W_mRNA	YER016W	NM_001178907.1	RefSeq_dna	DEPENDENT	-	-	-
YEL025C	YEL025C_mRNA	YEL025C	NP_010889.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL025C	YEL025C_mRNA	YEL025C	NM_001178840.1	RefSeq_dna	DEPENDENT	-	-	-
YER024W	YER024W_mRNA	YER024W	NP_010941.1	RefSeq_peptide	DEPENDENT	-	-	-
YER024W	YER024W_mRNA	YER024W	NM_001178915.1	RefSeq_dna	DEPENDENT	-	-	-
YER023W	YER023W_mRNA	YER023W	NP_010940.3	RefSeq_peptide	DEPENDENT	-	-	-
YER023W	YER023W_mRNA	YER023W	NM_001178914.3	RefSeq_dna	DEPENDENT	-	-	-
YER079W	YER079W_mRNA	YER079W	NP_011002.1	RefSeq_peptide	DEPENDENT	-	-	-
YER079W	YER079W_mRNA	YER079W	NM_001178970.1	RefSeq_dna	DEPENDENT	-	-	-
YER136W	YER136W_mRNA	YER136W	NP_011062.1	RefSeq_peptide	DEPENDENT	-	-	-
YER136W	YER136W_mRNA	YER136W	NM_001179026.1	RefSeq_dna	DEPENDENT	-	-	-
YER151C	YER151C_mRNA	YER151C	NP_011078.3	RefSeq_peptide	DEPENDENT	-	-	-
YER151C	YER151C_mRNA	YER151C	NM_001179041.3	RefSeq_dna	DEPENDENT	-	-	-
YEL029C	YEL029C_mRNA	YEL029C	NP_010885.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL029C	YEL029C_mRNA	YEL029C	NM_001178844.1	RefSeq_dna	DEPENDENT	-	-	-
YER065C	YER065C_mRNA	YER065C	NP_010987.3	RefSeq_peptide	DEPENDENT	-	-	-
YER065C	YER065C_mRNA	YER065C	NM_001178956.3	RefSeq_dna	DEPENDENT	-	-	-
YER085C	YER085C_mRNA	YER085C	NP_011008.3	RefSeq_peptide	DEPENDENT	-	-	-
YER085C	YER085C_mRNA	YER085C	NM_001178976.3	RefSeq_dna	DEPENDENT	-	-	-
YER147C	YER147C_mRNA	YER147C	NP_011074.3	RefSeq_peptide	DEPENDENT	-	-	-
YER147C	YER147C_mRNA	YER147C	NM_001179037.3	RefSeq_dna	DEPENDENT	-	-	-
YER064C	YER064C_mRNA	YER064C	NP_010986.1	RefSeq_peptide	DEPENDENT	-	-	-
YER064C	YER064C_mRNA	YER064C	NM_001178955.1	RefSeq_dna	DEPENDENT	-	-	-
YER119C	YER119C_mRNA	YER119C	NP_011044.1	RefSeq_peptide	DEPENDENT	-	-	-
YER119C	YER119C_mRNA	YER119C	NM_001179009.1	RefSeq_dna	DEPENDENT	-	-	-
YER068W	YER068W_mRNA	YER068W	NP_010991.3	RefSeq_peptide	DEPENDENT	-	-	-
YER068W	YER068W_mRNA	YER068W	NM_001178959.3	RefSeq_dna	DEPENDENT	-	-	-
YER158C	YER158C_mRNA	YER158C	NP_011085.1	RefSeq_peptide	DEPENDENT	-	-	-
YER158C	YER158C_mRNA	YER158C	NM_001179048.1	RefSeq_dna	DEPENDENT	-	-	-
YER138W-A	YER138W-A_mRNA	YER138W-A	NP_011065.1	RefSeq_peptide	DEPENDENT	-	-	-
YER138W-A	YER138W-A_mRNA	YER138W-A	NM_001184332.1	RefSeq_dna	DEPENDENT	-	-	-
YER130C	YER130C_mRNA	YER130C	NP_011056.1	RefSeq_peptide	DEPENDENT	-	-	-
YER130C	YER130C_mRNA	YER130C	NM_001179020.1	RefSeq_dna	DEPENDENT	-	-	-
YEL015W	YEL015W_mRNA	YEL015W	NP_010901.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL015W	YEL015W_mRNA	YEL015W	NM_001178830.1	RefSeq_dna	DEPENDENT	-	-	-
YER153C	YER153C_mRNA	YER153C	NP_011080.1	RefSeq_peptide	DEPENDENT	-	-	-
YER153C	YER153C_mRNA	YER153C	NM_001179043.1	RefSeq_dna	DEPENDENT	-	-	-
YER113C	YER113C_mRNA	YER113C	NP_011038.3	RefSeq_peptide	DEPENDENT	-	-	-
YER113C	YER113C_mRNA	YER113C	NM_001179003.3	RefSeq_dna	DEPENDENT	-	-	-
YEL030W	YEL030W_mRNA	YEL030W	NP_010884.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL030W	YEL030W_mRNA	YEL030W	NM_001178845.1	RefSeq_dna	DEPENDENT	-	-	-
YER083C	YER083C_mRNA	YER083C	NP_011006.2	RefSeq_peptide	DEPENDENT	-	-	-
YER083C	YER083C_mRNA	YER083C	NM_001178974.1	RefSeq_dna	DEPENDENT	-	-	-
YER167W	YER167W_mRNA	YER167W	NP_011094.3	RefSeq_peptide	DEPENDENT	-	-	-
YER167W	YER167W_mRNA	YER167W	NM_001179057.3	RefSeq_dna	DEPENDENT	-	-	-
YEL073C	YEL073C_mRNA	YEL073C	NP_010841.1	RefSeq_peptide	DEPENDENT	-	-	-
YEL073C	YEL073C_mRNA	YEL073C	NM_001178888.1	RefSeq_dna	DEPENDENT	-	-	-
YER005W	YER005W_mRNA	YER005W	NP_010920.3	RefSeq_peptide	DEPENDENT	-	-	-
YER005W	YER005W_mRNA	YER005W	NM_001178896.3	RefSeq_dna	DEPENDENT	-	-	-
YER102W	YER102W_mRNA	YER102W	NP_009481.1	RefSeq_peptide	DEPENDENT	-	-	-
YER102W	YER102W_mRNA	YER102W	NP_011028.1	RefSeq_peptide	DEPENDENT	-	-	-
YER102W	YER102W_mRNA	YER102W	NM_001178312.1	RefSeq_dna	DEPENDENT	-	-	-
YER102W	YER102W_mRNA	YER102W	NM_001178993.1	RefSeq_dna	DEPENDENT	-	-	-
YER046W	YER046W_mRNA	YER046W	NP_010965.1	RefSeq_peptide	DEPENDENT	-	-	-
YER046W	YER046W_mRNA	YER046W	NM_001178937.1	RefSeq_dna	DEPENDENT	-	-	-
YEL031W	YEL031W_mRNA	YEL031W	NP_010883.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL031W	YEL031W_mRNA	YEL031W	NM_001178846.3	RefSeq_dna	DEPENDENT	-	-	-
YER075C	YER075C_mRNA	YER075C	NP_010998.2	RefSeq_peptide	DEPENDENT	-	-	-
YER075C	YER075C_mRNA	YER075C	NM_001178966.2	RefSeq_dna	DEPENDENT	-	-	-
YER073W	YER073W_mRNA	YER073W	NP_010996.2	RefSeq_peptide	DEPENDENT	-	-	-
YER073W	YER073W_mRNA	YER073W	NM_001178964.2	RefSeq_dna	DEPENDENT	-	-	-
YEL027W	YEL027W_mRNA	YEL027W	NP_010887.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL027W	YEL027W_mRNA	YEL027W	NM_001178842.3	RefSeq_dna	DEPENDENT	-	-	-
YEL024W	YEL024W_mRNA	YEL024W	NP_010890.3	RefSeq_peptide	DEPENDENT	-	-	-
YEL024W	YEL024W_mRNA	YEL024W	NM_001178839.3	RefSeq_dna	DEPENDENT	-	-	-
